filename,width,height,class,xmin,ymin,xmax,ymax
image (315).png,2484,3480,signature,1806,2667,2114,2902
image (315).png,2484,3480,stamp,318,2745,673,3194
image (316).png,2472,3480,signature,1542,2617,1982,2930
image (316).png,2472,3480,stamp,1562,2986,1937,3418
image (317).png,2468,3484,signature,1574,2715,1836,2973
image (317).png,2468,3484,stamp,1836,3029,2200,3411
image (318).png,2476,3480,signature,1709,2678,2096,2925
image (318).png,2476,3480,stamp,1054,2701,1365,3087
image (319).png,2468,3476,signature,1639,2675,2001,2972
image (319).png,2468,3476,stamp,886,2770,1221,3162
image (32).png,2476,3476,signature,971,2071,1472,2311
image (32).png,2476,3476,stamp,1677,2048,1951,2507
image (320).png,2476,3476,signature,1720,2485,1971,2798
image (320).png,2476,3476,stamp,1526,2899,1873,3375
image (321).png,2476,3484,signature,1833,2552,2111,2788
image (321).png,2476,3484,stamp,1118,2519,1477,2967
image (322).png,2476,3484,signature,1562,2591,1991,2951
image (322).png,2476,3484,stamp,960,2586,1339,2979
image (323).png,2488,3484,signature,1962,2861,2270,3186
image (323).png,2488,3484,stamp,1282,2810,1643,3326
image (324).png,2472,3476,signature,956,2552,1308,2793
image (324).png,2472,3476,stamp,1243,2709,1562,3140
image (325).png,2472,3480,signature,1033,2684,1738,2970
image (325).png,2472,3480,stamp,1150,2908,1500,3283
image (326).png,2468,3480,signature,1234,3054,1489,3289
image (326).png,2468,3480,stamp,296,2925,669,3328
image (327).png,2468,3480,signature,1110,2695,1463,2970
image (327).png,2468,3480,stamp,1661,2583,1983,3065
image (328).png,2464,3476,signature,1246,2541,1667,2815
image (328).png,2464,3476,stamp,1687,2597,2010,3067
image (329).png,2468,3480,signature,1863,2717,2182,2986
image (329).png,2468,3480,stamp,251,2740,633,3171
image (33).png,2476,3484,signature,1880,2389,2149,2591
image (33).png,2476,3484,stamp,1183,2474,1526,2883
image (330).png,2472,3476,signature,969,2569,1562,2877
image (330).png,2472,3476,stamp,366,2597,746,3190
image (331).png,2472,3476,signature,1643,2804,1982,3117
image (331).png,2472,3476,stamp,931,2793,1268,3224
image (332).png,2480,3476,signature,1630,2530,1932,2888
image (332).png,2480,3476,stamp,967,2703,1310,3179
image (333).png,2476,3480,signature,595,2521,1045,2841
image (333).png,2476,3480,stamp,953,2790,1296,3166
image (334).png,2476,3476,signature,1499,2787,1953,3162
image (334).png,2476,3476,stamp,898,2860,1257,3302
image (335).png,2476,3472,signature,1918,2689,2129,3007
image (335).png,2476,3472,stamp,922,2773,1292,3186
image (336).png,2472,3484,signature,735,2524,1043,2782
image (336).png,2472,3484,stamp,701,2737,1007,3080
image (337).png,2476,3484,signature,769,2513,1114,2749
image (337).png,2476,3484,stamp,873,2648,1159,3035
image (338).png,2476,3480,signature,931,2729,1414,2998
image (338).png,2476,3480,stamp,1434,2712,1729,3104
image (339).png,2476,3476,signature,1822,2563,2127,2899
image (339).png,2476,3476,stamp,588,2574,887,3072
image (34).png,2476,3484,signature,1804,2260,2201,2519
image (34).png,2476,3484,stamp,1201,2333,1532,2816
image (340).png,2472,3480,signature,695,2538,953,2740
image (340).png,2472,3480,stamp,1072,2605,1370,3042
image (341).png,2480,3480,signature,1660,2661,1838,3031
image (341).png,2480,3480,stamp,1129,2560,1423,3042
image (342).png,2480,3480,signature,458,2476,716,2695
image (342).png,2480,3480,stamp,727,2549,1020,2869
image (343).png,2480,3480,signature,1705,2779,2027,3093
image (343).png,2480,3480,stamp,1409,2846,1720,3250
image (344).png,2472,3484,signature,913,2698,1348,2979
image (344).png,2472,3484,stamp,1310,2816,1593,3152
image (345).png,2472,3476,signature,1540,2916,1911,3280
image (345).png,2472,3476,stamp,1114,2972,1386,3369
image (346).png,2472,3480,signature,1232,2706,1493,3076
image (346).png,2472,3480,stamp,781,2829,1072,3233
image (347).png,2468,3480,signature,1154,2504,1595,2813
image (347).png,2468,3480,stamp,465,2560,770,2914
image (348).png,2468,3480,signature,812,2785,1351,3082
image (348).png,2468,3480,stamp,1623,2790,1928,3222
image (349).png,2488,3476,signature,1825,2524,2177,2871
image (349).png,2488,3476,stamp,415,2647,729,3106
image (35).png,2476,3472,signature,1869,2325,2221,2571
image (35).png,2476,3472,stamp,1228,2387,1579,2845
image (350).png,2464,3480,signature,964,2381,1446,2768
image (350).png,2464,3480,stamp,200,2325,498,2785
image (351).png,2468,3484,signature,548,2777,823,2995
image (351).png,2468,3484,stamp,1794,2833,2100,3225
image (352).png,2476,3480,signature,1522,3020,1889,3261
image (352).png,2476,3480,stamp,2167,1877,2454,2387
image (353).png,2476,3480,signature,1729,2437,2016,2695
image (353).png,2476,3480,stamp,1666,2717,2002,3154
image (354).png,2472,3484,signature,1904,2232,2366,2535
image (354).png,2472,3484,stamp,1350,2653,1674,3164
image (355).png,2468,3480,signature,1601,2482,2017,2757
image (355).png,2468,3480,stamp,1863,2768,2211,3205
image (356).png,2484,3476,signature,1744,2294,2045,2574
image (356).png,2484,3476,stamp,1101,2418,1431,2961
image (357).png,2476,3484,signature,1757,2289,2031,2547
image (357).png,2476,3484,stamp,1207,2507,1559,3007
image (358).png,2476,3472,signature,1724,2191,2214,2437
image (358).png,2476,3472,stamp,1806,2650,2143,3276
image (359).png,2472,3476,signature,1719,2222,2067,2502
image (359).png,2472,3476,stamp,2051,2440,2332,2949
image (36).png,2476,3480,signature,1842,2364,2289,2706
image (36).png,2476,3480,stamp,1697,2813,2045,3289
image (360).png,2476,3476,signature,1704,2188,2007,2440
image (360).png,2476,3476,stamp,1257,2418,1568,2977
image (361).png,2476,3480,signature,1637,2370,1944,2600
image (361).png,2476,3480,stamp,2060,2510,2401,3026
image (362).png,2472,3484,signature,1527,2244,2085,2502
image (362).png,2472,3484,stamp,547,2221,895,2653
image (363).png,2480,3488,signature,1556,2319,2229,2544
image (363).png,2480,3488,stamp,1100,2724,1434,3274
image (364).png,2468,3480,signature,1657,2448,2055,2701
image (364).png,2468,3480,stamp,770,2998,1103,3440
image (365).png,2472,3476,signature,1634,2356,1872,2541
image (365).png,2472,3476,stamp,1801,2843,2131,3308
image (366).png,2468,3484,signature,1659,2322,1966,2541
image (366).png,2468,3484,stamp,1648,2732,1993,3225
image (367).png,2468,3480,signature,1590,2460,2129,2807
image (367).png,2468,3480,stamp,1501,2829,1838,3289
image (368).png,2472,3484,signature,1712,2204,2024,2462
image (368).png,2472,3484,stamp,1181,2659,1542,3147
image (369).png,2468,3476,signature,1599,2261,2115,2518
image (369).png,2468,3476,stamp,1442,2737,1917,2977
image (37).png,2476,3476,signature,1838,2278,2103,2563
image (37).png,2476,3476,stamp,1795,2641,2163,3067
image (370).png,2472,3480,signature,1638,2387,2113,2661
image (370).png,2472,3480,stamp,1451,2734,1926,3087
image (371).png,2480,3480,signature,1749,2163,1994,2409
image (371).png,2480,3480,stamp,1434,2891,1907,3126
image (372).png,2464,3480,signature,1672,2174,1941,2359
image (372).png,2464,3480,stamp,771,2342,1212,2768
image (373).png,2480,3484,signature,1589,2513,2000,2765
image (373).png,2480,3484,stamp,780,2378,1240,2760
image (374).png,2472,3480,signature,1685,2247,2017,2460
image (374).png,2472,3480,stamp,1129,2549,1569,3110
image (375).png,2476,3476,signature,1784,2171,2002,2440
image (375).png,2476,3476,stamp,1566,2781,1984,3224
image (376).png,2472,3480,signature,1810,2499,2084,2712
image (376).png,2472,3480,stamp,1462,2824,1917,3132
image (377).png,2472,3480,signature,1629,2409,2053,2678
image (377).png,2472,3480,stamp,1080,2376,1457,3042
image (378).png,2476,3476,signature,1731,2115,2074,2412
image (378).png,2476,3476,stamp,1517,2748,1976,3089
image (379).png,2476,3476,signature,1506,2395,1858,2608
image (379).png,2476,3476,stamp,938,2395,1372,2944
image (38).png,2476,3484,signature,1766,2440,2049,2625
image (38).png,2476,3484,stamp,1472,2687,1829,3169
image (380).png,2468,3480,signature,1731,2241,1950,2482
image (380).png,2468,3480,stamp,1141,2549,1547,3082
image (381).png,2476,3480,signature,1739,2342,2025,2628
image (381).png,2476,3480,stamp,1381,2751,1820,3188
image (382).png,2476,3480,signature,1708,2297,1864,2588
image (382).png,2476,3480,stamp,1399,2891,1829,3317
image (383).png,2476,3472,signature,1726,2174,2040,2415
image (383).png,2476,3472,stamp,1443,2761,1851,3158
image (384).png,2472,3480,signature,1738,2191,2093,2443
image (384).png,2472,3480,stamp,1341,2874,1826,3216
image (385).png,2476,3484,signature,1987,2524,2276,2765
image (385).png,2476,3484,stamp,1203,2558,1653,2956
image (386).png,2476,3476,signature,2040,2653,2265,2871
image (386).png,2476,3476,stamp,1299,2641,1700,3140
image (387).png,2476,3480,signature,1994,2583,2245,2824
image (387).png,2476,3480,stamp,1161,2617,1611,3093
image (388).png,2480,3484,signature,2005,2575,2245,2810
image (388).png,2480,3484,stamp,1085,2653,1554,3052
image (389).png,2476,3476,signature,2022,2675,2345,2910
image (389).png,2476,3476,stamp,1192,2703,1613,3084
image (39).png,2468,3480,signature,1650,2516,2203,2717
image (39).png,2468,3480,stamp,1358,2650,1738,3211
image (390).png,2480,3480,signature,1992,2566,2212,2835
image (390).png,2480,3480,stamp,1149,2785,1607,3154
image (391).png,2468,3480,signature,1959,2555,2113,2807
image (391).png,2468,3480,stamp,1165,2712,1608,3054
image (392).png,2476,3484,signature,1927,2782,2292,3001
image (392).png,2476,3484,stamp,956,2838,1430,3136
image (393).png,2476,3480,signature,1973,2628,2227,2925
image (393).png,2476,3480,stamp,1136,2740,1617,3121
image (394).png,2472,3480,signature,1886,2566,2227,2852
image (394).png,2472,3480,stamp,1118,2824,1576,3205
image (395).png,2472,3480,signature,1908,2544,2341,2846
image (395).png,2472,3480,stamp,1076,2622,1535,3009
image (396).png,2472,3476,signature,1763,2692,2294,2949
image (396).png,2472,3476,stamp,962,2787,1449,3106
image (397).png,2472,3484,signature,1960,2620,2392,2878
image (397).png,2472,3484,stamp,1680,2866,2151,3186
image (398).png,2472,3484,signature,1901,2737,2131,2962
image (398).png,2472,3484,stamp,1098,2788,1551,3175
image (399).png,2480,3476,signature,1996,2692,2287,2977
image (399).png,2480,3476,stamp,1032,2731,1454,3240
image (4).png,2476,3488,signature,894,2336,1374,2667
image (4).png,2476,3488,stamp,1513,2269,1800,2617
image (40).png,2468,3484,signature,1849,2401,2167,2648
image (40).png,2468,3484,stamp,1787,2709,2140,3102
image (400).png,2480,3480,signature,1896,2605,2207,2824
image (400).png,2480,3480,stamp,483,2841,970,3177
image (401).png,2480,3480,signature,2020,2695,2307,2970
image (401).png,2480,3480,stamp,894,2768,1216,3255
image (402).png,2480,3472,signature,1894,2767,2292,2996
image (402).png,2480,3472,stamp,1050,2840,1380,3416
image (403).png,2476,3484,signature,1871,2462,2296,2743
image (403).png,2476,3484,stamp,1800,2698,2138,3203
image (404).png,2480,3480,signature,1923,2572,2372,2852
image (404).png,2480,3480,stamp,1081,2605,1418,2992
image (405).png,2476,3480,signature,2027,2673,2249,2930
image (405).png,2476,3480,stamp,1274,2717,1617,3239
image (406).png,2468,3484,signature,1852,2625,2247,2872
image (406).png,2468,3484,stamp,403,2732,730,3225
image (407).png,2468,3480,signature,1898,2622,2283,2874
image (407).png,2468,3480,stamp,806,2673,1129,3239
image (408).png,2468,3476,signature,1995,2619,2236,2877
image (408).png,2468,3476,stamp,1686,2748,2033,3324
image (409).png,2476,3480,signature,1982,2622,2359,2863
image (409).png,2476,3480,stamp,914,2684,1216,3188
image (41).png,2468,3480,signature,1617,2364,2060,2689
image (41).png,2468,3480,stamp,1793,2729,2151,3222
image (410).png,2468,3480,signature,1959,2762,2290,2998
image (410).png,2468,3480,stamp,1179,2790,1487,3239
image (411).png,2472,3476,signature,1768,2658,2174,2949
image (411).png,2472,3476,stamp,1205,2731,1516,3184
image (412).png,2476,3480,signature,1882,2656,2370,2908
image (412).png,2476,3480,stamp,1210,2695,1522,3138
image (413).png,2476,3480,signature,1987,2504,2249,2762
image (413).png,2476,3480,stamp,1297,2605,1621,3149
image (414).png,2480,3476,signature,1718,2653,2378,2933
image (414).png,2480,3476,stamp,1049,2765,1360,3280
image (415).png,2476,3472,signature,2000,2694,2314,2946
image (415).png,2476,3472,stamp,1513,2672,1817,3265
image (416).png,2468,3476,signature,1867,2558,2297,2854
image (416).png,2468,3476,stamp,1398,2591,1704,3134
image (417).png,2476,3480,signature,1929,1961,2218,2207
image (417).png,2476,3480,stamp,1735,2269,2238,2577
image (418).png,2472,3484,signature,1931,1885,2296,2171
image (418).png,2472,3484,stamp,1844,2266,2305,2648
image (419).png,2468,3480,signature,1885,1966,2276,2168
image (419).png,2468,3480,stamp,1796,2230,2299,2572
image (42).png,2480,3476,signature,1885,2664,2163,2871
image (42).png,2480,3476,stamp,1200,2619,1576,3179
image (420).png,2472,3476,signature,1710,1947,2147,2255
image (420).png,2472,3476,stamp,1868,2227,2341,2524
image (421).png,2468,3480,signature,1865,2196,2073,2364
image (421).png,2468,3480,stamp,1744,2409,2245,2729
image (422).png,2472,3480,signature,1792,2051,2310,2331
image (422).png,2472,3480,stamp,1774,2370,2281,2751
image (423).png,2476,3476,signature,1916,2043,2209,2244
image (423).png,2476,3476,stamp,1815,2328,2312,2720
image (424).png,2472,3472,signature,1960,1951,2245,2180
image (424).png,2472,3472,stamp,1819,2292,2312,2650
image (425).png,2472,3480,signature,1924,2022,2218,2269
image (425).png,2472,3480,stamp,1792,2376,2281,2824
image (426).png,2476,3476,signature,1945,1903,2290,2199
image (426).png,2476,3476,stamp,1769,2210,2287,2586
image (427).png,2476,3472,signature,1896,1951,2267,2230
image (427).png,2476,3472,stamp,1829,2348,2348,2655
image (428).png,2476,3480,signature,1902,1882,2332,2118
image (428).png,2476,3480,stamp,1829,2241,2338,2549
image (429).png,2480,3484,signature,1903,1941,2274,2249
image (429).png,2480,3484,stamp,1836,2423,2338,2608
image (43).png,2480,3484,signature,1649,2479,2298,2698
image (43).png,2480,3484,stamp,1821,2788,2207,3282
image (430).png,2468,3480,signature,1878,1994,2142,2247
image (430).png,2468,3480,stamp,1867,2308,2355,2594
image (431).png,2472,3480,signature,1935,2039,2203,2331
image (431).png,2472,3480,stamp,1897,2420,2365,2673
image (432).png,2472,3476,signature,1895,2009,2287,2266
image (432).png,2472,3476,stamp,1821,2317,2305,2653
image (433).png,2476,3472,signature,1962,1923,2100,2202
image (433).png,2476,3472,stamp,1846,2309,2319,2644
image (434).png,2476,3472,signature,1976,2102,2276,2303
image (434).png,2476,3472,stamp,1860,2353,2347,2627
image (435).png,2480,3480,signature,1963,1843,2274,2118
image (435).png,2480,3480,stamp,1867,2213,2349,2516
image (436).png,2472,3480,signature,1946,1961,2267,2207
image (436).png,2472,3480,stamp,1815,2286,2307,2639
image (437).png,2480,3476,signature,1947,2009,2180,2216
image (437).png,2480,3476,stamp,1905,2334,2338,2793
image (438).png,2476,3476,signature,1929,2043,2269,2294
image (438).png,2476,3476,stamp,1809,2350,2285,2725
image (439).png,2476,3484,signature,1847,2109,2318,2294
image (439).png,2476,3484,stamp,1488,2305,1964,2743
image (44).png,2468,3484,signature,1530,2934,1776,3136
image (44).png,2468,3484,stamp,522,2838,892,3360
image (440).png,2472,3480,signature,1931,1933,2158,2213
image (440).png,2472,3480,stamp,1689,2331,2171,2673
image (441).png,2476,3476,signature,1971,1875,2227,2132
image (441).png,2476,3476,stamp,1793,2205,2258,2580
image (442).png,2468,3476,signature,1749,2043,2158,2283
image (442).png,2468,3476,stamp,1813,2311,2285,2613
image (443).png,2468,3480,signature,1849,2034,2241,2308
image (443).png,2468,3480,stamp,1699,2297,2171,2701
image (444).png,2468,3476,signature,1896,2015,2205,2244
image (444).png,2468,3476,stamp,1851,2306,2325,2653
image (445).png,2476,3472,signature,1976,1917,2240,2146
image (445).png,2476,3472,stamp,1898,2169,2407,2543
image (446).png,2476,3484,signature,1809,1879,2209,2159
image (446).png,2476,3484,stamp,1802,2244,2256,2709
image (447).png,2472,3484,signature,1854,2030,2435,2266
image (447).png,2472,3484,stamp,1812,2277,2278,2698
image (448).png,2472,3476,signature,1788,2082,2174,2345
image (448).png,2472,3476,stamp,1826,2362,2305,2636
image (449).png,2476,3472,signature,1964,1928,2201,2186
image (449).png,2476,3472,stamp,1492,2230,1891,2599
image (45).png,2472,3484,signature,1866,2317,2020,2569
image (45).png,2472,3484,stamp,1274,2552,1641,3130
image (450).png,2472,3480,signature,1872,1759,2249,2045
image (450).png,2472,3480,stamp,1332,2090,1741,2600
image (451).png,2472,3480,signature,1957,1972,2227,2202
image (451).png,2472,3480,stamp,1786,2207,2220,2588
image (452).png,2472,3484,signature,1926,2002,2230,2255
image (452).png,2472,3484,stamp,1786,2378,2229,2726
image (453).png,2472,3484,signature,1930,1980,2348,2294
image (453).png,2472,3484,stamp,1828,2373,2272,2749
image (454).png,2472,3484,signature,1841,2199,2249,2395
image (454).png,2472,3484,stamp,1738,2451,2143,2934
image (455).png,2472,3476,signature,1901,2031,2223,2272
image (455).png,2472,3476,stamp,1768,2339,2180,2832
